"","seqnames","start","end","width","strand"
"4900","chr1",4437312,4437314,3,"*"
"4901","chr1",4437316,4437333,18,"*"
"4902","chr1",4437380,4437530,151,"*"
"4903","chr1",4437606,4437619,14,"*"
"4904","chr1",4437623,4437626,4,"*"
"4905","chr1",4437645,4441088,3444,"*"
"4906","chr1",4441102,4441229,128,"*"
"4907","chr1",4441271,4444872,3602,"*"
"4908","chr1",4445184,4446497,1314,"*"
"4909","chr1",4446533,4447140,608,"*"
"4910","chr1",4447187,4447197,11,"*"
"4911","chr1",4447200,4447200,1,"*"
"4912","chr1",4447202,4449576,2375,"*"
"4913","chr1",4449886,4452511,2626,"*"
"4914","chr1",4452559,4452728,170,"*"
"4915","chr1",4452784,4453104,321,"*"
"4916","chr1",4453206,4453267,62,"*"
"4917","chr1",4453419,4455162,1744,"*"
"4918","chr1",4455193,4455233,41,"*"
"4919","chr1",4455277,4455303,27,"*"
"4920","chr1",4455375,4455377,3,"*"
"4921","chr1",4455386,4455408,23,"*"
"4922","chr1",4455458,4456496,1039,"*"
"4923","chr1",4456521,4456734,214,"*"
"4924","chr1",4456780,4456782,3,"*"
"4925","chr1",4456786,4456786,1,"*"
"4926","chr1",4456790,4456811,22,"*"
"4927","chr1",4457017,4457406,390,"*"
"4928","chr1",4457497,4457497,1,"*"
"4929","chr1",4457501,4457508,8,"*"
"4930","chr1",4457597,4457768,172,"*"
"4931","chr1",4458101,4465030,6930,"*"
"4932","chr1",4465203,4465316,114,"*"
"4933","chr1",4465378,4465631,254,"*"
"4934","chr1",4465778,4465786,9,"*"
"4935","chr1",4465952,4467836,1885,"*"
"4936","chr1",4468140,4471181,3042,"*"
"4937","chr1",4471247,4471295,49,"*"
"4938","chr1",4471601,4471958,358,"*"
"4939","chr1",4472030,4472889,860,"*"
"4940","chr1",4473158,4474372,1215,"*"
"4941","chr1",4474429,4478629,4201,"*"
"4942","chr1",4478688,4478688,1,"*"
"4943","chr1",4478690,4479061,372,"*"
"4944","chr1",4479138,4479382,245,"*"
"4945","chr1",4479423,4490057,10635,"*"
"4946","chr1",4490071,4490168,98,"*"
"4947","chr1",4490202,4490217,16,"*"
"4948","chr1",4490440,4492924,2485,"*"
"4949","chr1",4492982,4492996,15,"*"
"4950","chr1",4493006,4493320,315,"*"
"4951","chr1",4493363,4496230,2868,"*"
"4952","chr1",4496266,4496266,1,"*"
"4953","chr1",4496269,4496276,8,"*"
"4954","chr1",4496283,4496401,119,"*"
"4955","chr1",4496606,4496624,19,"*"
"4956","chr1",4496626,4496626,1,"*"
"4957","chr1",4496628,4496628,1,"*"
"4958","chr1",4496638,4496639,2,"*"
"4959","chr1",4496655,4496868,214,"*"
"4960","chr1",4496983,4498058,1076,"*"
"4961","chr1",4498350,4498998,649,"*"
"4962","chr1",4499154,4499164,11,"*"
"4963","chr1",4499243,4500015,773,"*"
"4964","chr1",4500353,4503121,2769,"*"
"4965","chr1",4503141,4503268,128,"*"
"4966","chr1",4503475,4503483,9,"*"
"4967","chr1",4503564,4508108,4545,"*"
"4968","chr1",4508978,4509083,106,"*"
"4969","chr1",4509174,4512444,3271,"*"
"4970","chr1",4512465,4513094,630,"*"
"4971","chr1",4513116,4515067,1952,"*"
"4972","chr1",4515248,4520705,5458,"*"
"4973","chr1",4521023,4522708,1686,"*"
"4974","chr1",4522818,4522862,45,"*"
"4975","chr1",4522973,4522983,11,"*"
"4976","chr1",4522988,4529019,6032,"*"
"4977","chr1",4529384,4530586,1203,"*"
"4978","chr1",4530855,4531696,842,"*"
"4979","chr1",4531770,4533087,1318,"*"
"4980","chr1",4533181,4533222,42,"*"
"4981","chr1",4533259,4535086,1828,"*"
"4982","chr1",4535147,4535152,6,"*"
"4983","chr1",4535154,4535698,545,"*"
"4984","chr1",4535702,4536790,1089,"*"
"4985","chr1",4536799,4536809,11,"*"
"4986","chr1",4536814,4536823,10,"*"
"4987","chr1",4537074,4537526,453,"*"
"4988","chr1",4537728,4537731,4,"*"
"4989","chr1",4537809,4539807,1999,"*"
"4990","chr1",4540156,4540800,645,"*"
"4991","chr1",4540842,4540871,30,"*"
"4992","chr1",4541087,4541415,329,"*"
"4993","chr1",4541419,4541424,6,"*"
"4994","chr1",4541426,4541426,1,"*"
"4995","chr1",4541512,4541535,24,"*"
"4996","chr1",4541677,4543648,1972,"*"
"4997","chr1",4543763,4544436,674,"*"
"4998","chr1",4544474,4544571,98,"*"
"4999","chr1",4544598,4544599,2,"*"
"5000","chr1",4544609,4544613,5,"*"
"5001","chr1",4544615,4544615,1,"*"
"5002","chr1",4544665,4544703,39,"*"
"5003","chr1",4544751,4544751,1,"*"
"5004","chr1",4544783,4544949,167,"*"
"5005","chr1",4544972,4546909,1938,"*"
"5006","chr1",4546950,4552188,5239,"*"
"5007","chr1",4552291,4552382,92,"*"
"5008","chr1",4552418,4555362,2945,"*"
"5009","chr1",4555731,4557284,1554,"*"
"5010","chr1",4557303,4557613,311,"*"
"5011","chr1",4557638,4557691,54,"*"
"5012","chr1",4557757,4562139,4383,"*"
"5013","chr1",4562275,4562300,26,"*"
"5014","chr1",4562434,4563003,570,"*"
"5015","chr1",4563007,4563063,57,"*"
"5016","chr1",4563314,4563316,3,"*"
"5017","chr1",4563319,4563319,1,"*"
"5018","chr1",4563352,4563391,40,"*"
"5019","chr1",4563485,4563499,15,"*"
"5020","chr1",4563599,4564448,850,"*"
"5021","chr1",4564773,4567508,2736,"*"
"5022","chr1",4567564,4567627,64,"*"
"5023","chr1",4567742,4567823,82,"*"
"5024","chr1",4567851,4569449,1599,"*"
"5025","chr1",4569505,4570714,1210,"*"
"5026","chr1",4570734,4571637,904,"*"
"5027","chr1",4571686,4573990,2305,"*"
"5028","chr1",4574241,4574242,2,"*"
"5029","chr1",4574295,4575960,1666,"*"
"5030","chr1",4576260,4576821,562,"*"
"5031","chr1",4576894,4576995,102,"*"
"5032","chr1",4577145,4577223,79,"*"
"5033","chr1",4577383,4577383,1,"*"
"5034","chr1",4577386,4577508,123,"*"
"5035","chr1",4577511,4577511,1,"*"
"5036","chr1",4577518,4577518,1,"*"
"5037","chr1",4577571,4577621,51,"*"
"5038","chr1",4577702,4577763,62,"*"
"5039","chr1",4577766,4577766,1,"*"
"5040","chr1",4577860,4577872,13,"*"
"5041","chr1",4577973,4577979,7,"*"
"5042","chr1",4577981,4577984,4,"*"
"5043","chr1",4577992,4577993,2,"*"
"5044","chr1",4577999,4577999,1,"*"
"5045","chr1",4578054,4578127,74,"*"
"5046","chr1",4578282,4578317,36,"*"
"5047","chr1",4578447,4578455,9,"*"
"5048","chr1",4578504,4578572,69,"*"
"5049","chr1",4578682,4578683,2,"*"
"5050","chr1",4578938,4578990,53,"*"
"5051","chr1",4579139,4579185,47,"*"
"5052","chr1",4579194,4579194,1,"*"
"5053","chr1",4579196,4579252,57,"*"
"5054","chr1",4579283,4579365,83,"*"
"5055","chr1",4579382,4579390,9,"*"
"5056","chr1",4579392,4579410,19,"*"
"5057","chr1",4579475,4579479,5,"*"
"5058","chr1",4579679,4579682,4,"*"
"5059","chr1",4579796,4579806,11,"*"
"5060","chr1",4579898,4579946,49,"*"
"5061","chr1",4579986,4580026,41,"*"
"5062","chr1",4580099,4580104,6,"*"
"5063","chr1",4580106,4580143,38,"*"
"5064","chr1",4580151,4580162,12,"*"
"5065","chr1",4580169,4580233,65,"*"
"5066","chr1",4580343,4580343,1,"*"
"5067","chr1",4580351,4580418,68,"*"
"5068","chr1",4580551,4580618,68,"*"
"5069","chr1",4580661,4580686,26,"*"
"5070","chr1",4580757,4581101,345,"*"
"5071","chr1",4581412,4583009,1598,"*"
"5072","chr1",4583109,4583692,584,"*"
"5073","chr1",4583698,4583713,16,"*"
"5074","chr1",4583951,4584416,466,"*"
"5075","chr1",4584436,4587672,3237,"*"
"5076","chr1",4587694,4587759,66,"*"
"5077","chr1",4587761,4587765,5,"*"
"5078","chr1",4587768,4589721,1954,"*"
"5079","chr1",4589742,4589743,2,"*"
"5080","chr1",4589745,4589746,2,"*"
"5081","chr1",4589748,4589752,5,"*"
"5082","chr1",4589754,4589754,1,"*"
"5083","chr1",4589757,4590123,367,"*"
"5084","chr1",4590455,4590574,120,"*"
"5085","chr1",4590608,4591357,750,"*"
"5086","chr1",4591412,4597534,6123,"*"
"5087","chr1",4598038,4598056,19,"*"
"5088","chr1",4598141,4598271,131,"*"
"5089","chr1",4598303,4599158,856,"*"
"5090","chr1",4599476,4601209,1734,"*"
"5091","chr1",4601242,4601273,32,"*"
"5092","chr1",4601317,4607042,5726,"*"
"5093","chr1",4607209,4607233,25,"*"
"5094","chr1",4607240,4607253,14,"*"
"5095","chr1",4607259,4607270,12,"*"
"5096","chr1",4607357,4608492,1136,"*"
"5097","chr1",4608513,4608749,237,"*"
"5098","chr1",4608791,4611032,2242,"*"
"5099","chr1",4611040,4611079,40,"*"
"5100","chr1",4611098,4612206,1109,"*"
"5101","chr1",4612233,4618279,6047,"*"
"5102","chr1",4619353,4619432,80,"*"
"5103","chr1",4619467,4620118,652,"*"
"5104","chr1",4620209,4620429,221,"*"
"5105","chr1",4620577,4620584,8,"*"
"5106","chr1",4620625,4620625,1,"*"
"5107","chr1",4620747,4621032,286,"*"
"5108","chr1",4621342,4621411,70,"*"
"5109","chr1",4621438,4621457,20,"*"
"5110","chr1",4621691,4623634,1944,"*"
"5111","chr1",4623657,4631063,7407,"*"
"5112","chr1",4631083,4632515,1433,"*"
"5113","chr1",4633480,4635597,2118,"*"
"5114","chr1",4635856,4637412,1557,"*"
"5115","chr1",4637456,4639089,1634,"*"
"5116","chr1",4639673,4639843,171,"*"
"5117","chr1",4639922,4644152,4231,"*"
"5118","chr1",4644220,4644293,74,"*"
"5119","chr1",4644296,4644296,1,"*"
"5120","chr1",4644507,4645059,553,"*"
"5121","chr1",4645338,4647027,1690,"*"
"5122","chr1",4647512,4647512,1,"*"
"5123","chr1",4647612,4647620,9,"*"
"5124","chr1",4647759,4647762,4,"*"
"5125","chr1",4647791,4649029,1239,"*"
"5126","chr1",4649033,4649033,1,"*"
"5127","chr1",4649037,4649037,1,"*"
"5128","chr1",4649044,4649044,1,"*"
"5129","chr1",4649046,4649047,2,"*"
"5130","chr1",4649316,4649331,16,"*"
"5131","chr1",4649714,4651360,1647,"*"
"5132","chr1",4651407,4651602,196,"*"
"5133","chr1",4651793,4651802,10,"*"
"5134","chr1",4651926,4653751,1826,"*"
"5135","chr1",4653786,4654295,510,"*"
"5136","chr1",4656108,4657656,1549,"*"
"5137","chr1",4657801,4657816,16,"*"
"5138","chr1",4657842,4662042,4201,"*"
"5139","chr1",4662086,4663127,1042,"*"
"5140","chr1",4663153,4663230,78,"*"
"5141","chr1",4663240,4663242,3,"*"
"5142","chr1",4663261,4666053,2793,"*"
"5143","chr1",4666257,4666490,234,"*"
"5144","chr1",4666672,4666677,6,"*"
"5145","chr1",4666884,4666887,4,"*"
"5146","chr1",4666890,4666890,1,"*"
"5147","chr1",4666896,4666903,8,"*"
"5148","chr1",4667010,4667493,484,"*"
"5149","chr1",4667545,4667943,399,"*"
"5150","chr1",4668090,4668112,23,"*"
"5151","chr1",4668226,4668320,95,"*"
"5152","chr1",4668381,4669336,956,"*"
"5153","chr1",4669434,4669498,65,"*"
"5154","chr1",4669555,4669599,45,"*"
"5155","chr1",4669619,4669818,200,"*"
"5156","chr1",4669859,4671101,1243,"*"
"5157","chr1",4671398,4674014,2617,"*"
"5158","chr1",4674085,4676874,2790,"*"
"5159","chr1",4677125,4679789,2665,"*"
"5160","chr1",4679867,4682676,2810,"*"
"5161","chr1",4682929,4684003,1075,"*"
"5162","chr1",4684029,4688495,4467,"*"
"5163","chr1",4688628,4688628,1,"*"
"5164","chr1",4688630,4688634,5,"*"
"5165","chr1",4688810,4691979,3170,"*"
"5166","chr1",4691981,4691981,1,"*"
"5167","chr1",4692012,4693347,1336,"*"
"5168","chr1",4693411,4696735,3325,"*"
"5169","chr1",4697214,4704142,6929,"*"
"5170","chr1",4705445,4707956,2512,"*"
"5171","chr1",4708265,4709164,900,"*"
"5172","chr1",4709334,4710164,831,"*"
"5173","chr1",4710166,4710171,6,"*"
"5174","chr1",4710174,4710181,8,"*"
"5175","chr1",4710184,4715444,5261,"*"
"5176","chr1",4715703,4716487,785,"*"
"5177","chr1",4716707,4716716,10,"*"
"5178","chr1",4716749,4718476,1728,"*"
"5179","chr1",4718783,4726139,7357,"*"
"5180","chr1",4726219,4731034,4816,"*"
"5181","chr1",4731049,4731085,37,"*"
"5182","chr1",4731374,4737774,6401,"*"
"5183","chr1",4737898,4737898,1,"*"
"5184","chr1",4737916,4739708,1793,"*"
"5185","chr1",4739743,4740141,399,"*"
"5186","chr1",4740174,4740325,152,"*"
"5187","chr1",4740447,4740498,52,"*"
"5188","chr1",4740850,4744620,3771,"*"
"5189","chr1",4744655,4747727,3073,"*"
"5190","chr1",4747860,4747873,14,"*"
"5191","chr1",4748023,4748464,442,"*"
"5192","chr1",4748791,4750015,1225,"*"
"5193","chr1",4750053,4752143,2091,"*"
"5194","chr1",4752248,4753586,1339,"*"
"5195","chr1",4753870,4757866,3997,"*"
"5196","chr1",4757901,4758338,438,"*"
"5197","chr1",4758393,4758396,4,"*"
"5198","chr1",4758453,4758637,185,"*"
"5199","chr1",4758687,4760341,1655,"*"
"5200","chr1",4760371,4761697,1327,"*"
"5201","chr1",4761758,4761761,4,"*"
"5202","chr1",4761788,4761857,70,"*"
"5203","chr1",4761871,4763703,1833,"*"
"5204","chr1",4763730,4763760,31,"*"
"5205","chr1",4763762,4763766,5,"*"
"5206","chr1",4763770,4763771,2,"*"
"5207","chr1",4763774,4763789,16,"*"
"5208","chr1",4763873,4767196,3324,"*"
"5209","chr1",4767198,4767198,1,"*"
"5210","chr1",4767785,4772075,4291,"*"
"5211","chr1",4772111,4776545,4435,"*"
"5212","chr1",4776561,4776561,1,"*"
"5213","chr1",4776563,4778565,2003,"*"
"5214","chr1",4778654,4779317,664,"*"
"5215","chr1",4779422,4779865,444,"*"
"5216","chr1",4780012,4780016,5,"*"
"5217","chr1",4780173,4780586,414,"*"
"5218","chr1",4780832,4782574,1743,"*"
"5219","chr1",4782576,4782577,2,"*"
"5220","chr1",4782605,4783018,414,"*"
"5221","chr1",4783049,4783431,383,"*"
"5222","chr1",4783591,4790907,7317,"*"
"5223","chr1",4790965,4792262,1298,"*"
"5224","chr1",4792451,4792492,42,"*"
"5225","chr1",4792560,4793847,1288,"*"
"5226","chr1",4793971,4798800,4830,"*"
"5227","chr1",4798830,4798830,1,"*"
"5228","chr1",4798832,4798894,63,"*"
"5229","chr1",4798989,4806855,7867,"*"
"5230","chr1",4806913,4806913,1,"*"
"5231","chr1",4806984,4807016,33,"*"
"5232","chr1",4807024,4807024,1,"*"
"5233","chr1",4807026,4807026,1,"*"
"5234","chr1",4807081,4807083,3,"*"
"5235","chr1",4807099,4807617,519,"*"
"5236","chr1",4807687,4808412,726,"*"
"5237","chr1",4808414,4808415,2,"*"
"5238","chr1",4808472,4808541,70,"*"
"5239","chr1",4808567,4808596,30,"*"
"5240","chr1",4808654,4809488,835,"*"
"5241","chr1",4809526,4812786,3261,"*"
"5242","chr1",4812808,4813286,479,"*"
"5243","chr1",4813380,4814055,676,"*"
"5244","chr1",4814084,4814688,605,"*"
"5245","chr1",4814716,4815783,1068,"*"
"5246","chr1",4815847,4816022,176,"*"
"5247","chr1",4816072,4816637,566,"*"
"5248","chr1",4816842,4816862,21,"*"
"5249","chr1",4816864,4816864,1,"*"
"5250","chr1",4816914,4817484,571,"*"
"5251","chr1",4817607,4817607,1,"*"
"5252","chr1",4817609,4819706,2098,"*"
"5253","chr1",4819766,4819815,50,"*"
"5254","chr1",4819867,4821975,2109,"*"
"5255","chr1",4822117,4822162,46,"*"
"5256","chr1",4822203,4822319,117,"*"
"5257","chr1",4822321,4822321,1,"*"
"5258","chr1",4822349,4823263,915,"*"
"5259","chr1",4823266,4823266,1,"*"
"5260","chr1",4823321,4823348,28,"*"
"5261","chr1",4823704,4823765,62,"*"
"5262","chr1",4823767,4823799,33,"*"
"5263","chr1",4823927,4823934,8,"*"
"5264","chr1",4824010,4824488,479,"*"
"5265","chr1",4824500,4826779,2280,"*"
"5266","chr1",4826979,4827029,51,"*"
"5267","chr1",4827111,4827262,152,"*"
"5268","chr1",4827314,4827629,316,"*"
"5269","chr1",4827652,4830724,3073,"*"
"5270","chr1",4830744,4833035,2292,"*"
"5271","chr1",4833241,4833614,374,"*"
"5272","chr1",4833714,4834908,1195,"*"
"5273","chr1",4835120,4835166,47,"*"
"5274","chr1",4835217,4835406,190,"*"
"5275","chr1",4835439,4835492,54,"*"
"5276","chr1",4835497,4835507,11,"*"
"5277","chr1",4835509,4835509,1,"*"
"5278","chr1",4835514,4835515,2,"*"
"5279","chr1",4835526,4835558,33,"*"
"5280","chr1",4835657,4836940,1284,"*"
"5281","chr1",4836971,4837549,579,"*"
"5282","chr1",4837583,4837609,27,"*"
"5283","chr1",4837648,4837649,2,"*"
"5284","chr1",4837685,4837757,73,"*"
"5285","chr1",4837790,4838861,1072,"*"
"5286","chr1",4838875,4838877,3,"*"
"5287","chr1",4838880,4839021,142,"*"
"5288","chr1",4839030,4839096,67,"*"
"5289","chr1",4839164,4839376,213,"*"
"5290","chr1",4839381,4839382,2,"*"
"5291","chr1",4839413,4839713,301,"*"
"5292","chr1",4839758,4840037,280,"*"
"5293","chr1",4840122,4840273,152,"*"
"5294","chr1",4840519,4840566,48,"*"
"5295","chr1",4840572,4840582,11,"*"
"5296","chr1",4840585,4840640,56,"*"
"5297","chr1",4840671,4840674,4,"*"
"5298","chr1",4840762,4840889,128,"*"
"5299","chr1",4840911,4840913,3,"*"
"5300","chr1",4840915,4840915,1,"*"
"5301","chr1",4840918,4840923,6,"*"
"5302","chr1",4840981,4842292,1312,"*"
"5303","chr1",4842315,4844663,2349,"*"
"5304","chr1",4844708,4846426,1719,"*"
"5305","chr1",4846567,4853543,6977,"*"
"5306","chr1",4853545,4853545,1,"*"
"5307","chr1",4853613,4855177,1565,"*"
"5308","chr1",4855480,4856195,716,"*"
"5309","chr1",4856207,4857448,1242,"*"
"5310","chr1",4857503,4857680,178,"*"
"5311","chr1",4857793,4857835,43,"*"
"5312","chr1",4857949,4857950,2,"*"
"5313","chr1",4857957,4858110,154,"*"
"5314","chr1",4858157,4858295,139,"*"
"5315","chr1",4858376,4858594,219,"*"
"5316","chr1",4858643,4858644,2,"*"
"5317","chr1",4858718,4858791,74,"*"
"5318","chr1",4858853,4858856,4,"*"
"5319","chr1",4858964,4859133,170,"*"
"5320","chr1",4859370,4859751,382,"*"
"5321","chr1",4859754,4859759,6,"*"
"5322","chr1",4863284,4863331,48,"*"
"5323","chr1",4864397,4864398,2,"*"
"5324","chr1",4865865,4865884,20,"*"
"5325","chr1",4866133,4866148,16,"*"
"5326","chr1",4866309,4866321,13,"*"
"5327","chr1",4866969,4867005,37,"*"
"5328","chr1",4867022,4867106,85,"*"
"5329","chr1",4867206,4868318,1113,"*"
"5330","chr1",4868326,4868336,11,"*"
"5331","chr1",4868355,4871491,3137,"*"
"5332","chr1",4871527,4871537,11,"*"
"5333","chr1",4871563,4872910,1348,"*"
"5334","chr1",4872913,4874512,1600,"*"
"5335","chr1",4874548,4874859,312,"*"
"5336","chr1",4875329,4875344,16,"*"
"5337","chr1",4876099,4877708,1610,"*"
"5338","chr1",4877771,4878406,636,"*"
"5339","chr1",4878520,4878624,105,"*"
"5340","chr1",4878710,4881499,2790,"*"
"5341","chr1",4881502,4885292,3791,"*"
"5342","chr1",4885424,4885427,4,"*"
"5343","chr1",4885645,4885753,109,"*"
"5344","chr1",4885854,4886163,310,"*"
"5345","chr1",4886209,4886418,210,"*"
"5346","chr1",4886606,4886763,158,"*"
"5347","chr1",4886812,4887002,191,"*"
"5348","chr1",4887079,4887094,16,"*"
"5349","chr1",4887097,4887097,1,"*"
"5350","chr1",4887135,4887361,227,"*"
"5351","chr1",4887367,4888279,913,"*"
"5352","chr1",4888412,4893060,4649,"*"
"5353","chr1",4893379,4893990,612,"*"
"5354","chr1",4894272,4895320,1049,"*"
"5355","chr1",4895362,4896115,754,"*"
"5356","chr1",4896422,4897617,1196,"*"
"5357","chr1",4897660,4901014,3355,"*"
"5358","chr1",4901130,4901275,146,"*"
"5359","chr1",4901505,4901548,44,"*"
"5360","chr1",4901587,4901674,88,"*"
"5361","chr1",4901765,4901787,23,"*"
"5362","chr1",4901789,4901789,1,"*"
"5363","chr1",4901835,4902025,191,"*"
"5364","chr1",4902065,4902206,142,"*"
"5365","chr1",4902257,4902259,3,"*"
"5366","chr1",4902264,4902265,2,"*"
"5367","chr1",4902292,4902376,85,"*"
"5368","chr1",4902429,4902437,9,"*"
"5369","chr1",4902456,4902566,111,"*"
"5370","chr1",4902756,4902765,10,"*"
"5371","chr1",4902778,4902781,4,"*"
"5372","chr1",4902785,4902786,2,"*"
"5373","chr1",4902794,4904120,1327,"*"
"5374","chr1",4904200,4906714,2515,"*"
"5375","chr1",4907028,4909157,2130,"*"
"5376","chr1",4909370,4909377,8,"*"
"5377","chr1",4909473,4912302,2830,"*"
"5378","chr1",4912533,4912543,11,"*"
"5379","chr1",4912592,4914906,2315,"*"
"5380","chr1",4914908,4916044,1137,"*"
"5381","chr1",4916123,4918037,1915,"*"
"5382","chr1",4918119,4918221,103,"*"
"5383","chr1",4918269,4918320,52,"*"
"5384","chr1",4918394,4918569,176,"*"
"5385","chr1",4918663,4918735,73,"*"
"5386","chr1",4918794,4918897,104,"*"
"5387","chr1",4918952,4918984,33,"*"
"5388","chr1",4919022,4919209,188,"*"
"5389","chr1",4919277,4919537,261,"*"
"5390","chr1",4919613,4919730,118,"*"
"5391","chr1",4919834,4919902,69,"*"
"5392","chr1",4919935,4920057,123,"*"
"5393","chr1",4920061,4920061,1,"*"
"5394","chr1",4920064,4920065,2,"*"
"5395","chr1",4920099,4920254,156,"*"
"5396","chr1",4920307,4923084,2778,"*"
"5397","chr1",4923093,4923095,3,"*"
"5398","chr1",4923101,4923102,2,"*"
"5399","chr1",4923106,4925231,2126,"*"
"5400","chr1",4925262,4925432,171,"*"
"5401","chr1",4925516,4926611,1096,"*"
"5402","chr1",4926628,4927621,994,"*"
"5403","chr1",4927674,4930298,2625,"*"
"5404","chr1",4930611,4930615,5,"*"
"5405","chr1",4930641,4932051,1411,"*"
"5406","chr1",4932148,4933661,1514,"*"
"5407","chr1",4933785,4933824,40,"*"
"5408","chr1",4934280,4937972,3693,"*"
"5409","chr1",4938050,4939390,1341,"*"
"5410","chr1",4939726,4943069,3344,"*"
"5411","chr1",4943141,4943273,133,"*"
"5412","chr1",4943320,4943719,400,"*"
"5413","chr1",4943802,4944327,526,"*"
"5414","chr1",4944332,4944334,3,"*"
"5415","chr1",4944338,4944338,1,"*"
"5416","chr1",4944366,4946228,1863,"*"
"5417","chr1",4946835,4950239,3405,"*"
"5418","chr1",4950255,4950255,1,"*"
"5419","chr1",4950261,4950266,6,"*"
"5420","chr1",4950290,4950305,16,"*"
"5421","chr1",4950348,4950411,64,"*"
"5422","chr1",4950493,4950534,42,"*"
"5423","chr1",4950537,4950539,3,"*"
"5424","chr1",4950564,4952730,2167,"*"
"5425","chr1",4952749,4953417,669,"*"
"5426","chr1",4953420,4954434,1015,"*"
"5427","chr1",4954482,4954610,129,"*"
"5428","chr1",4954612,4958528,3917,"*"
"5429","chr1",4958594,4958626,33,"*"
"5430","chr1",4958660,4958683,24,"*"
"5431","chr1",4958721,4959859,1139,"*"
"5432","chr1",4960040,4961774,1735,"*"
"5433","chr1",4962083,4964330,2248,"*"
"5434","chr1",4964394,4968363,3970,"*"
"5435","chr1",4968439,4969114,676,"*"
"5436","chr1",4969280,4972616,3337,"*"
"5437","chr1",4972688,4972728,41,"*"
"5438","chr1",4972752,4974496,1745,"*"
"5439","chr1",4974816,4981958,7143,"*"
"5440","chr1",4982017,4985974,3958,"*"
"5441","chr1",4986266,4987071,806,"*"
"5442","chr1",4987087,4987857,771,"*"
"5443","chr1",4987926,4996176,8251,"*"
"5444","chr1",4996650,4996662,13,"*"
"5445","chr1",4996685,4997280,596,"*"
"5446","chr1",4997282,4997282,1,"*"
"5447","chr1",4997546,4998163,618,"*"
"5448","chr1",4998302,4998335,34,"*"
"5449","chr1",4998375,4998375,1,"*"
"5450","chr1",4998377,5003257,4881,"*"
"5451","chr1",5003316,5003336,21,"*"
"5452","chr1",5003419,5003444,26,"*"
"5453","chr1",5003555,5004416,862,"*"
"5454","chr1",5004509,5004640,132,"*"
"5455","chr1",5004687,5004688,2,"*"
"5456","chr1",5004690,5005894,1205,"*"
"5457","chr1",5005915,5006444,530,"*"
"5458","chr1",5006509,5006580,72,"*"
"5459","chr1",5006633,5008216,1584,"*"
"5460","chr1",5008306,5008385,80,"*"
"5461","chr1",5008428,5008736,309,"*"
"5462","chr1",5008813,5008942,130,"*"
"5463","chr1",5008969,5011379,2411,"*"
"5464","chr1",5011471,5015013,3543,"*"
"5465","chr1",5015046,5016739,1694,"*"
"5466","chr1",5016790,5016822,33,"*"
"5467","chr1",5016827,5016828,2,"*"
"5468","chr1",5016850,5016911,62,"*"
"5469","chr1",5016942,5018509,1568,"*"
