"","seqnames","start","end","width","flank.5","flank.3","total.width"
"4996","chr12",114666384,114666417,34,99,69,202
"4997","chr12",114692488,114692521,34,143,83,260
"4998","chr12",114716212,114716235,24,75,14,113
"4999","chr12",114723264,114723291,28,6,26,60
"5000","chr12",114737042,114737081,40,109,28,177
"5001","chr12",114787080,114787113,34,133,75,242
"5002","chr12",114932863,114932890,28,123,7,158
"5003","chr12",114988020,114988038,19,8,75,102
"5004","chr12",115091909,115091932,24,122,141,287
"5005","chr12",115157738,115157770,33,39,7,79
"5006","chr12",115217131,115217152,22,89,3,114
"5007","chr12",115482020,115482041,22,80,26,128
"5008","chr12",115837900,115837941,42,146,64,252
"5009","chr12",115942693,115942745,53,142,32,227
"5010","chr12",116250610,116250627,18,145,25,188
"5011","chr12",116277398,116277433,36,87,4,127
"5012","chr12",116277801,116277818,18,1,18,37
"5013","chr12",116277869,116277895,27,18,35,80
"5014","chr12",116292345,116292383,39,24,48,111
"5015","chr12",116341811,116341831,21,21,145,187
"5016","chr12",116369575,116369598,24,12,8,44
"5017","chr12",116404890,116404931,42,65,75,182
"5018","chr12",116411298,116411324,27,6,84,117
"5019","chr12",116435198,116435225,28,76,108,212
"5020","chr12",116451958,116451978,21,69,7,97
"5021","chr12",116580243,116580266,24,106,7,137
"5022","chr12",116695636,116695666,31,42,92,165
"5023","chr12",116698164,116698183,20,36,41,97
"5024","chr12",116923703,116923720,18,108,63,189
"5025","chr12",116923718,116923737,20,7,48,75
"5026","chr12",117009067,117009085,19,60,74,153
"5027","chr12",117035735,117035761,27,78,76,181
"5028","chr12",117100239,117100264,26,91,44,161
"5029","chr12",117137301,117137323,23,60,120,203
"5030","chr12",117204487,117204507,21,75,25,121
"5031","chr12",117470063,117470130,68,52,37,157
"5032","chr12",117767785,117767806,22,64,74,160
"5033","chr12",117935760,117935781,22,27,7,56
"5034","chr12",118118314,118118342,29,75,92,196
"5035","chr12",118135502,118135521,20,128,6,154
"5036","chr12",118253736,118253770,35,45,75,155
"5037","chr12",118452850,118452869,20,59,74,153
"5038","chr12",118474810,118474838,29,62,3,94
"5039","chr12",118529591,118529608,18,36,6,60
"5040","chr12",118604635,118604657,23,69,1,93
"5041","chr12",119156612,119156652,41,49,37,127
"5042","chr12",119345983,119346004,22,122,77,221
"5043","chr12",119548609,119548630,22,120,74,216
"5044","chr12",119628493,119628517,25,8,113,146
"5045","chr12",119669117,119669144,28,36,6,70
"5046","chr12",119687795,119687845,51,87,35,173
"5047","chr12",119777670,119777696,27,112,74,213
"5048","chr12",119845653,119845670,18,15,6,39
"5049","chr12",119865865,119865883,19,38,79,136
"5050","chr12",119875978,119876001,24,51,16,91
"5051","chr12",119981066,119981085,20,12,127,159
"5052","chr12",119989455,119989489,35,132,40,207
"5053","chr12",120019045,120019066,22,64,6,92
"5054","chr12",120051928,120051956,29,73,75,177
"5055","chr12",120166402,120166422,21,141,76,238
"5056","chr12",120246855,120246877,23,144,74,241
"5057","chr12",120265750,120265784,35,51,33,119
"5058","chr12",120268937,120268991,55,118,4,177
"5059","chr12",120275319,120275345,27,69,64,160
"5060","chr12",120279941,120279964,24,2,6,32
"5061","chr12",120285624,120285642,19,145,58,222
"5062","chr12",120290465,120290488,24,29,75,128
"5063","chr12",120298909,120298945,37,9,4,50
"5064","chr12",120301360,120301382,23,12,59,94
"5065","chr12",120309715,120309733,19,8,7,34
"5066","chr12",120313944,120313971,28,9,146,183
"5067","chr12",120326579,120326625,47,84,6,137
"5068","chr12",120369121,120369147,27,19,22,68
"5069","chr12",120392889,120392916,28,113,75,216
"5070","chr12",120410662,120410680,19,7,91,117
"5071","chr12",120487273,120487310,38,4,12,54
"5072","chr12",120496742,120496760,19,7,51,77
"5073","chr12",120549786,120549819,34,16,5,55
"5074","chr12",120559382,120559403,22,101,110,233
"5075","chr12",120591572,120591595,24,50,74,148
"5076","chr12",120640535,120640567,33,56,26,115
"5077","chr12",120640798,120640821,24,6,7,37
"5078","chr12",120640904,120640927,24,22,13,59
"5079","chr12",120647561,120647585,25,76,98,199
"5080","chr12",120681091,120681118,28,146,74,248
"5081","chr12",120687345,120687363,19,92,36,147
"5082","chr12",120696349,120696380,32,108,11,151
"5083","chr12",120710357,120710392,36,18,144,198
"5084","chr12",120904361,120904378,18,83,56,157
"5085","chr12",120912536,120912557,22,113,62,197
"5086","chr12",120931774,120931795,22,76,75,173
"5087","chr12",120933023,120933041,19,67,5,91
"5088","chr12",120953121,120953141,21,139,34,194
"5089","chr12",121041885,121041902,18,58,20,96
"5090","chr12",121242736,121242760,25,8,11,44
"5091","chr12",121281518,121281539,22,21,56,99
"5092","chr12",121296681,121296699,19,43,11,73
"5093","chr12",121309147,121309168,22,147,76,245
"5094","chr12",121396967,121396992,26,6,72,104
"5095","chr12",121439381,121439399,19,9,19,47
"5096","chr12",121466514,121466537,24,17,15,56
"5097","chr12",121467301,121467329,29,19,13,61
"5098","chr12",121486334,121486360,27,3,17,47
"5099","chr12",121537915,121537933,19,32,24,75
"5100","chr12",121539327,121539355,29,96,125,250
"5101","chr12",121554034,121554085,52,124,30,206
"5102","chr12",121566622,121566644,23,130,123,276
"5103","chr12",121595218,121595255,38,8,76,122
"5104","chr12",121596948,121596990,43,8,64,115
"5105","chr12",121609253,121609274,22,6,68,96
"5106","chr12",121614299,121614318,20,59,6,85
"5107","chr12",121617346,121617370,25,91,66,182
"5108","chr12",121618074,121618101,28,59,80,167
"5109","chr12",121636687,121636704,18,77,12,107
"5110","chr12",121658566,121658587,22,6,6,34
"5111","chr12",121659517,121659543,27,67,22,116
"5112","chr12",121672749,121672784,36,74,35,145
"5113","chr12",121698417,121698434,18,50,24,92
"5114","chr12",121699909,121699930,22,66,7,95
"5115","chr12",121712716,121712742,27,25,82,134
"5116","chr12",121714249,121714275,27,10,95,132
"5117","chr12",121714558,121714580,23,77,8,108
"5118","chr12",121716552,121716580,29,8,62,99
"5119","chr12",121726036,121726059,24,70,7,101
"5120","chr12",121739799,121739821,23,33,122,178
"5121","chr12",121757338,121757356,19,5,134,158
"5122","chr12",121803928,121803978,51,17,39,107
"5123","chr12",121804066,121804103,38,30,147,215
"5124","chr12",121804311,121804334,24,31,3,58
"5125","chr12",121828092,121828123,32,123,54,209
"5126","chr12",121851886,121851904,19,37,66,122
"5127","chr12",121855973,121855994,22,34,3,59
"5128","chr12",121924427,121924448,22,74,133,229
"5129","chr12",121977962,121978004,43,41,3,87
"5130","chr12",122021917,122021972,56,38,16,110
"5131","chr12",122043400,122043419,20,77,106,203
"5132","chr12",122046061,122046083,23,91,35,149
"5133","chr12",122078766,122078783,18,35,94,147
"5134","chr12",122084915,122084944,30,40,78,148
"5135","chr12",122113985,122114002,18,5,145,168
"5136","chr12",122116054,122116088,35,81,71,187
"5137","chr12",122183159,122183182,24,22,36,82
"5138","chr12",122197973,122197996,24,6,16,46
"5139","chr12",122293788,122293822,35,44,135,214
"5140","chr12",122294329,122294355,27,22,6,55
"5141","chr12",122389759,122389783,25,54,6,85
"5142","chr12",122422716,122422746,31,13,33,77
"5143","chr12",122463434,122463471,38,91,3,132
"5144","chr12",122500541,122500563,23,105,103,231
"5145","chr12",122593249,122593282,34,9,114,157
"5146","chr12",122652833,122652850,18,84,75,177
"5147","chr12",122710321,122710347,27,61,16,104
"5148","chr12",122743945,122743965,21,35,76,132
"5149","chr12",122752389,122752410,22,96,108,226
"5150","chr12",122775094,122775116,23,55,6,84
"5151","chr12",122786142,122786166,25,9,96,130
"5152","chr12",122820841,122820859,19,42,9,70
"5153","chr12",122835643,122835692,50,1,31,82
"5154","chr12",122907899,122907921,23,36,7,66
"5155","chr12",122908110,122908132,23,69,76,168
"5156","chr12",122973571,122973615,45,49,67,161
"5157","chr12",122973862,122973891,30,73,5,108
"5158","chr12",122981665,122981701,37,29,100,166
"5159","chr12",122981746,122981782,37,110,19,166
"5160","chr12",123032478,123032508,31,41,42,114
"5161","chr12",123052078,123052098,21,132,99,252
"5162","chr12",123151160,123151183,24,16,3,43
"5163","chr12",123240210,123240227,18,80,25,123
"5164","chr12",123271666,123271684,19,9,48,76
"5165","chr12",123280780,123280801,22,77,23,122
"5166","chr12",123362436,123362468,33,96,6,135
"5167","chr12",123367336,123367376,41,34,9,84
"5168","chr12",123378074,123378093,20,63,52,135
"5169","chr12",123383300,123383320,21,47,114,182
"5170","chr12",123388743,123388770,28,39,48,115
"5171","chr12",123389464,123389486,23,11,40,74
"5172","chr12",123416324,123416346,23,136,74,233
"5173","chr12",123485307,123485324,18,31,139,188
"5174","chr12",123493785,123493802,18,76,44,138
"5175","chr12",123526308,123526350,43,18,4,65
"5176","chr12",123533618,123533666,49,114,84,247
"5177","chr12",123533721,123533755,35,29,107,171
"5178","chr12",123601513,123601546,34,21,7,62
"5179","chr12",123603784,123603809,26,65,50,141
"5180","chr12",123632271,123632299,29,73,3,105
"5181","chr12",123647153,123647172,20,132,6,158
"5182","chr12",123666688,123666708,21,77,75,173
"5183","chr12",123973111,123973147,37,72,104,213
"5184","chr12",124052647,124052678,32,8,113,153
"5185","chr12",124217386,124217404,19,34,7,60
"5186","chr12",124295522,124295542,21,79,20,120
"5187","chr12",124296071,124296207,137,116,91,344
"5188","chr12",124327729,124327751,23,26,96,145
"5189","chr12",124338506,124338524,19,145,8,172
"5190","chr12",124361123,124361142,20,87,74,181
"5191","chr12",124388866,124388911,46,75,6,127
"5192","chr12",124402439,124402480,42,58,66,166
"5193","chr12",124402513,124402564,52,11,9,72
"5194","chr12",124428045,124428088,44,82,20,146
"5195","chr12",124536087,124536110,24,24,86,134
"5196","chr12",124564521,124564542,22,23,29,74
"5197","chr12",124567497,124567542,46,25,12,83
"5198","chr12",124567591,124567638,48,59,20,127
"5199","chr12",124615825,124615853,29,37,5,71
"5200","chr12",124766356,124766388,33,76,139,248
"5201","chr12",124845538,124845555,18,145,28,191
"5202","chr12",124878440,124878458,19,11,6,36
"5203","chr12",124879562,124879579,18,78,29,125
"5204","chr12",124934731,124934773,43,5,106,154
"5205","chr12",124948749,124948772,24,46,6,76
"5206","chr12",124980724,124980750,27,87,21,135
"5207","chr12",124993836,124993864,29,3,37,69
"5208","chr12",124998125,124998142,18,28,73,119
"5209","chr12",125066451,125066468,18,77,65,160
"5210","chr12",125077075,125077095,21,35,7,63
"5211","chr12",125078821,125078845,25,100,74,199
"5212","chr12",125080671,125080708,38,75,22,135
"5213","chr12",125186315,125186362,48,55,9,112
"5214","chr12",125186369,125186402,34,11,33,78
"5215","chr12",125186432,125186453,22,62,12,96
"5216","chr12",125186490,125186508,19,10,26,55
"5217","chr12",125589482,125589506,25,136,6,167
"5218","chr12",125691478,125691497,20,146,50,216
"5219","chr12",125806169,125806199,31,8,131,170
"5220","chr12",125967345,125967364,20,140,35,195
"5221","chr12",126248724,126248751,28,65,140,233
"5222","chr12",126501663,126501694,32,49,74,155
"5223","chr12",127056381,127056398,18,76,145,239
"5224","chr12",127089061,127089108,48,7,6,61
"5225","chr12",127472322,127472355,34,75,40,149
"5226","chr12",127739757,127739789,33,81,124,238
"5227","chr12",128095739,128095760,22,18,75,115
"5228","chr12",128267085,128267136,52,35,25,112
"5229","chr12",128288056,128288073,18,73,57,148
"5230","chr12",128327362,128327401,40,9,136,185
"5231","chr12",128532641,128532667,27,11,4,42
"5232","chr12",128681818,128681841,24,27,78,129
"5233","chr12",128783122,128783148,27,135,74,236
"5234","chr12",128788833,128788853,21,148,119,288
"5235","chr12",128823360,128823377,18,49,15,82
"5236","chr12",128823864,128823898,35,25,132,192
"5237","chr12",128825522,128825549,28,65,120,213
"5238","chr12",128831469,128831486,18,5,39,62
"5239","chr12",128908318,128908537,220,17,40,277
"5240","chr12",128924427,128924453,27,55,73,155
"5241","chr12",128924460,128924478,19,80,40,139
"5242","chr12",128939400,128939417,18,125,33,176
"5243","chr12",128946636,128946666,31,76,21,128
"5244","chr12",129295428,129295447,20,75,22,117
"5245","chr12",129343748,129343783,36,141,35,212
"5246","chr12",129410350,129410376,27,75,63,165
"5247","chr12",129420307,129420330,24,58,46,128
"5248","chr12",129490597,129490626,30,29,74,133
"5249","chr12",129513805,129513851,47,72,125,244
"5250","chr12",129524913,129524944,32,77,16,125
"5251","chr12",129832036,129832061,26,97,76,199
"5252","chr12",129842098,129842121,24,29,143,196
"5253","chr12",129999147,129999173,27,8,106,141
"5254","chr12",130014114,130014138,25,48,66,139
"5255","chr12",130056115,130056139,25,8,28,61
"5256","chr12",130144273,130144293,21,21,6,48
"5257","chr12",130409333,130409360,28,8,38,74
"5258","chr12",130461340,130461357,18,76,78,172
"5259","chr12",130595550,130595592,43,19,14,76
"5260","chr12",130601336,130601360,25,144,52,221
"5261","chr12",130642267,130642302,36,76,135,247
"5262","chr12",130825042,130825059,18,126,9,153
"5263","chr12",130878968,130879007,40,82,58,180
"5264","chr12",130897373,130897407,35,142,29,206
"5265","chr12",130954942,130954990,49,89,48,186
"5266","chr12",131163415,131163442,28,20,87,135
"5267","chr12",131231753,131231948,196,80,119,395
"5268","chr12",131247231,131247260,30,79,34,143
"5269","chr12",131279161,131279186,26,1,75,102
"5270","chr12",131285333,131285471,139,35,35,209
"5271","chr12",131350741,131350764,24,49,74,147
"5272","chr12",131680998,131681231,234,55,82,371
"5273","chr12",131828554,131828587,34,9,24,67
"5274","chr12",131855329,131855362,34,86,19,139
"5275","chr12",131858957,131858974,18,76,15,109
"5276","chr12",131881137,131881167,31,6,126,163
"5277","chr12",131886752,131886774,23,69,6,98
"5278","chr12",131894710,131894736,27,3,3,33
"5279","chr12",131894882,131894931,50,72,7,129
"5280","chr12",131928357,131928375,19,14,141,174
"5281","chr12",131928661,131928683,23,55,1,79
"5282","chr12",131931549,131931570,22,30,55,107
"5283","chr12",132021221,132021247,27,138,95,260
"5284","chr12",132084174,132084199,26,13,39,78
"5285","chr12",132119541,132119573,33,74,10,117
"5286","chr12",132125431,132125462,32,7,122,161
"5287","chr12",132387442,132387461,20,69,80,169
"5288","chr12",132446970,132446995,26,143,71,240
"5289","chr12",132460029,132460063,35,76,97,208
"5290","chr12",132490059,132490093,35,34,1,70
"5291","chr12",132559920,132559961,42,16,37,95
"5292","chr12",132571414,132571463,50,91,121,262
"5293","chr12",132599260,132599311,52,23,6,81
"5294","chr12",132599344,132599364,21,76,122,219
"5295","chr12",132606198,132606231,34,137,38,209
"5296","chr12",132618654,132618689,36,135,27,198
"5297","chr12",132619071,132619305,235,38,10,283
"5298","chr12",132696808,132696825,18,77,66,161
"5299","chr12",132709396,132709413,18,29,79,126
"5300","chr12",132720650,132720672,23,114,101,238
"5301","chr12",132803059,132803093,35,47,2,84
"5302","chr12",132821608,132821625,18,66,114,198
"5303","chr12",132870351,132870381,31,77,75,183
"5304","chr12",132904418,132904440,23,7,53,83
"5305","chr12",132907851,132907883,33,29,144,206
"5306","chr12",132935893,132935911,19,145,6,170
"5307","chr12",133128636,133128654,19,88,4,111
"5308","chr12",133223446,133223463,18,76,20,114
"5309","chr13",18259636,18259659,24,85,30,139
"5310","chr13",18297590,18297623,34,12,60,106
"5311","chr13",18329567,18329585,19,127,1,147
"5312","chr13",18609545,18609562,18,111,23,152
"5313","chr13",18680612,18680634,23,114,31,168
"5314","chr13",19175253,19175281,29,125,5,159
"5315","chr13",19182652,19182678,27,61,21,109
"5316","chr13",19365213,19365242,30,9,6,45
"5317","chr13",19565208,19565227,20,8,56,84
"5318","chr13",19812909,19812939,31,8,75,114
"5319","chr13",19820425,19820454,30,122,146,298
"5320","chr13",19830834,19830857,24,8,122,154
"5321","chr13",19844138,19844158,21,75,74,170
"5322","chr13",19847804,19847827,24,30,75,129
"5323","chr13",19886143,19886181,39,7,36,82
"5324","chr13",19954127,19954147,21,77,52,150
"5325","chr13",19958915,19958940,26,99,33,158
"5326","chr13",19985878,19985900,23,145,4,172
"5327","chr13",20057270,20057307,38,25,143,206
"5328","chr13",20127250,20127300,51,17,68,136
"5329","chr13",20137354,20137381,28,49,143,220
"5330","chr13",20218536,20218666,131,66,90,287
"5331","chr13",20235439,20235461,23,9,34,66
"5332","chr13",20366871,20366912,42,23,72,137
"5333","chr13",20564100,20564117,18,13,74,105
"5334","chr13",20569864,20569893,30,143,36,209
"5335","chr13",20910514,20910550,37,133,3,173
"5336","chr13",20950033,20950083,51,9,83,143
"5337","chr13",20988344,20988372,29,1,54,84
"5338","chr13",21023647,21023683,37,139,37,213
"5339","chr13",21081859,21081903,45,8,12,65
"5340","chr13",21105417,21105439,23,137,6,166
"5341","chr13",21109913,21109940,28,8,142,178
"5342","chr13",21110224,21110246,23,8,9,40
"5343","chr13",21124466,21124493,28,145,39,212
"5344","chr13",21125777,21125796,20,76,144,240
"5345","chr13",21192849,21192878,30,74,114,218
"5346","chr13",21395487,21395513,27,70,24,121
"5347","chr13",21477019,21477051,33,30,142,205
"5348","chr13",21484854,21485008,155,69,42,266
"5349","chr13",21577805,21577828,24,31,74,129
"5350","chr13",21763796,21763820,25,78,75,178
"5351","chr13",21792173,21792208,36,20,127,183
"5352","chr13",22479282,22479303,22,5,37,64
"5353","chr13",22610868,22610892,25,63,4,92
"5354","chr13",22844804,22844857,54,32,66,152
"5355","chr13",22890075,22890116,42,76,111,229
"5356","chr13",22926403,22926439,37,99,109,245
"5357","chr13",23058345,23058375,31,58,3,92
"5358","chr13",23139308,23139331,24,7,11,42
"5359","chr13",23322772,23322789,18,35,11,64
"5360","chr13",23582225,23582251,27,77,27,131
"5361","chr13",23707160,23707177,18,7,56,81
"5362","chr13",23898662,23898681,20,25,143,188
"5363","chr13",24228109,24228131,23,8,38,69
"5364","chr13",24637589,24637634,46,20,77,143
"5365","chr13",24680638,24680660,23,6,70,99
"5366","chr13",24763370,24763390,21,30,143,194
"5367","chr13",24871959,24871984,26,74,32,132
"5368","chr13",24923998,24924015,18,38,73,129
"5369","chr13",25004147,25004175,29,146,26,201
"5370","chr13",25016727,25016754,28,140,16,184
"5371","chr13",25140876,25140895,20,39,7,66
"5372","chr13",25301915,25301933,19,34,35,88
"5373","chr13",25357810,25357831,22,76,60,158
"5374","chr13",25386996,25387024,29,34,7,70
"5375","chr13",25414187,25414208,22,76,53,151
"5376","chr13",25519519,25519537,19,137,91,247
"5377","chr13",25731243,25731264,22,103,96,221
